Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,12/18/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Namibia,NAM,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,2.272727273,2.566558442,2.86038961,3.154220779,3.451948052,3.741883117,4.037337662,4.13474026,4.232142857,4.329545455,4.426948052,4.332792208,4.462662338,4.592532468,4.821428571,4.765333531,4.670816115,4.576298701,4.576298701,4.576298701,4.576298701,4.576298701,4.576298701,4.576298701,4.576298701,4.576298701,4.576298701,4.576298701,4.576298701,4.576298701,4.576298701,4.576298701,4.576298701,4.576298701,4.576298701,4.576298701,,
New Caledonia,NCL,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.28571429,15.09848739,15.9112605,16.72403361,17.53680672,18.34957983,19.16235294,19.97512605,20.78789916,21.60067227,22.41344538,23.22621849,24.0389916,24.85176471,25.66453781,26.47731093,27.29008403,28.10285714,29.77873016,31.45460317,33.13047619,34.80634921,36.48222222,38.15809524,39.83396825,41.50984127,43.18571429,49.18571429,49.92,45.17968571,69.47174286,73.80879429,73.80879429,,
Nigeria,NGA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.529411765,2.693456317,2.857709711,3.020501218,3.184650191,3.348799165,3.512948138,3.677097111,3.841246084,4.005395057,4.169857292,4.333693004,4.497946398,4.66199095,4.776742081,4.891493213,5.006244344,5.120995475,5.235746606,5.317285068,5.398823529,5.480361991,5.561900452,5.643438914,5.643438914,5.643438914,5.643438914,5.643438914,5.643438914,5.643438914,5.643438914,5.643438914,5.643438914,5.643438914,,
Nicaragua,NIC,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.822482556,0.855444899,0.887703062,0.920665405,0.93196887,0.943272335,0.9545758,0.965879265,0.972921068,0.97996287,0.987004673,0.977473215,0.967941757,0.958410299,0.940476689,0.92254308,0.904609471,0.886675862,0.868742253,0.850808643,0.832875034,0.814544523,0.814941425,,
Netherlands,NLD,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,83.61818182,83.89272727,84.16727273,84.44181818,84.71636364,84.99090909,82.50727273,80.02363636,77.54,75.05636364,72.57272727,72.57272727,69.88909091,67.20545455,64.52181818,61.83818182,59.15454545,63.53181818,67.90909091,72.28636364,76.66363636,81.04090909,87.0325,93.02409091,99.01568182,105.0072727,102.2381818,99.45454545,97.36363636,103.7272727,99.36363636,92.63636364,97.45454545,96.72727273,86.27272727,76.46363636,72.94,71.96545455,73.54727273,76.39454545,75.50909091,,
Norway,NOR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,0.523560209,0.530430301,0.537303665,0.544170484,0.551040576,0.557910668,0.564780759,0.571650851,0.578520942,0.585391034,0.592261126,0.599131217,0.606001309,0.612871401,0.619741492,0.626611584,0.633481675,0.627233857,0.620986038,0.61473822,0.629951384,0.672546746,0.668597607,0.675041137,0.735411369,0.717064323,0.769371728,0.792146597,0.768128272,0.744109948,0.734450262,0.724790576,0.71513089,0.720890052,0.727434555,0.710340314,0.693246073,0.70447644,0.70447644,0.70447644,0.70447644,,
Nepal,NPL,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.824672048,4.818072654,4.811473259,4.804873865,4.79827447,4.791675076,4.791675076,4.791675076,4.791675076,4.791675076,4.791675076,4.791675076,4.791675076,4.791675076,4.791675076,4.791675076,4.791675076,4.791675076,4.791675076,4.791675076,4.791675076,,
Nauru,NRU,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,0.366972477,0.409785933,0.452599388,0.495412844,0.5382263,0.581039755,0.608125819,0.635211883,0.662297947,0.68938401,0.716470074,0.743556138,0.770642202,0.797728266,0.824814329,0.851900393,0.878986457,0.906072521,0.933158585,0.960244648,1.037483617,1.114722586,1.191961555,1.269200524,1.346439493,1.423678462,1.500917431,1.523318043,1.545718654,1.568119266,1.590519878,1.947859327,2.305198777,2.662538226,3.019877676,3.019877676,3.019877676,3.019877676,3.019877676,3.019877676,3.019877676,,
OECD members,OED,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.906774101,7.884803277,7.943250672,7.9323023,7.955174477,7.937265151,7.925709871,,
Oman,OMN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.5,86.47366522,87.44733045,88.42099567,86.96608946,87.93975469,88.91341991,89.88708514,90.86075036,92.85714286,90.79220779,89.75,84.71428571,87.91428571,91.11428571,94.31428571,97.51428571,100.7142857,103.9142857,107.1142857,110.3142857,113.5142857,116.7142857,116.7142857,116.7142857,116.7142857,116.7142857,116.7142857,116.7142857,116.7142857,,
Other small states,OSS,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.375996618,1.353003091,1.376965817,1.386074418,1.347558673,1.234353436,1.218950037,,
Pakistan,PAK,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,278.8509091,279.1045455,279.3581818,279.6118182,279.8654545,280.1190909,280.3727273,280.6263636,280.88,281.1336364,281.3872727,281.6409091,281.8945455,282.1481818,282.4018182,282.6554545,282.9090909,286.3353535,289.7616162,293.1878788,296.6141414,300.040404,303.4666667,306.8929293,310.3191919,313.7454545,316.065,318.3845455,320.7040909,323.0236364,325.3431818,328.0772727,330.8113636,333.6363636,332.8909091,336.8727273,326.3272727,341.6,333.6363636,354.3090909,358,363.2181818,363.5818182,350.4363636,322.0181818,344.7090909,,
Panama,PAN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.759150805,0.802537823,0.845924841,0.889311859,0.879282577,0.916032211,0.88682284,0.88682284,0.88682284,0.88682284,0.88682284,,
Peru,PER,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.826325411,0.971485447,1.11634079,1.261196133,1.406051476,1.550906819,1.695762162,1.840617505,1.985472848,2.130328191,2.275183534,2.349177331,2.349177331,,
Philippines,PHL,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4697286,17.01377871,17.22108559,17.0263048,17.38475992,17.54885177,17.58830898,17.62985386,17.62672234,18.03757829,18.18580376,19.16310647,19.23962647,17.9263355,17.9263355,,
Palau,PLW,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033882647,0.03689638,0.039910112,0.042923845,0.045937578,0.048951311,0.048951311,0.048951311,0.048951311,0.048951311,0.048951311,0.048951311,0.048951311,0.048951311,0.048951311,0.048951311,0.048951311,0.048951311,0.048951311,0.048951311,0.048951311,,
Poland,POL,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,18.86753731,20.14328358,21.41902985,22.69477612,23.97052239,25.24626866,25.84291045,26.43955224,27.03619403,27.63283582,28.22947761,28.70783582,29.18619403,29.66455224,30.14291045,30.62126866,30.15634328,29.69141791,29.22649254,28.76156716,28.29664179,26.62966418,24.96268657,24.74365672,24.52462687,24.30559701,24.08656716,23.86753731,23.46679104,23.06604478,22.66529851,22.26455224,21.86380597,21.9761194,22.08619403,22.19738806,22.30858209,22.42537313,21.19402985,21.4738806,20.27985075,22.22014925,21.39925373,20.97014925,19.83395522,19.49253731,19.19589552,18.80597015,17.90671642,16.76115485,16.16977612,,
Pre-demographic dividend,PRE,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.209221212,4.075069209,4.200707826,4.324703669,4.098549108,4.74949774,4.74949774,,
Puerto Rico,PRI,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.23380282,11.31661972,11.39943662,11.48225352,11.56507042,11.64788732,11.73070423,11.81352113,11.89633803,11.97915493,12.06197183,12.46197183,12.86197183,13.26197183,13.66197183,14.06197183,14.1143662,14.16676056,14.21661972,14.2715493,14.32394366,13.92056338,13.52394366,13.12394366,12.72394366,12.32394366,12.32394366,12.32394366,12.32394366,12.32394366,12.32394366,,
"Korea, Dem. People's Rep.",PRK,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.76955224,12.8000597,12.83056716,12.86107463,12.89158209,12.92208955,12.92208955,12.92208955,12.92208955,12.92208955,12.92208955,12.92208955,12.92208955,12.92208955,12.92208955,12.92208955,12.92208955,12.92208955,12.92208955,12.92208955,12.92208955,,
Portugal,PRT,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.62736842,26.50042607,30.37348371,34.24654135,33.82135338,32.31458647,30.80781955,29.30105263,28.68693035,28.06491334,27.45079106,26.83666878,26.2225465,25.60842422,24.99430194,23.83893906,24.06842105,23.8928655,23.71730994,23.54175439,23.36619883,23.19064327,23.01508772,22.83953216,22.66397661,22.48842105,16.21439474,16.13034211,16.13034211,16.13034211,,
Paraguay,PRY,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.367521368,0.371466141,0.375410914,0.379355687,0.38330046,0.387245233,0.391190007,0.39513478,0.399079553,0.403024326,0.406969099,0.410913872,0.414858646,0.418803419,0.561525512,0.704247604,0.846969697,0.98969179,1.132413882,1.275135975,1.417858068,1.560580161,1.691122766,1.821665372,1.92542735,2.062393162,2.062393162,2.062393162,2.062393162,2.062393162,2.062393162,2.062393162,2.062393162,2.062393162,,
West Bank and Gaza,PSE,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.60180624,33.30665025,39.85632183,41.98481117,46.89655172,50.24630542,48.58210181,46.50123153,44.42036124,42.33949097,33.34975369,32.86945813,36.03448276,37.24137931,33.80541872,35.86206897,34.55665025,35.4679803,36.908867,40.591133,43.39901478,,
Pacific island small states,PSS,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.237782955,9.13272084,9.122280553,9.126923159,9.12407145,9.084635231,9.042859639,,
French Polynesia,PYF,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,267.8571429,280.5357143,293.2142857,305.8928571,318.5714286,331.25,343.9285714,356.6071429,369.2857143,381.9642857,394.6428571,407.3214286,420,432.6785714,445.3571429,341.9642857,339.4642857,336.9642857,334.4642857,286.9642857,287.9166666,288.8690477,289.8214286,290.7738095,291.7261905,292.6785714,311.6428571,333.4642857,353.8571429,374.25,387.5,394.9107143,402.3214286,409.7321429,417.1428571,424.5535714,431.9642857,439.375,446.7857143,450.1785714,446.4285714,447.8571429,446.4285714,446.4285714,446.4285714,446.4285714,,
Romania,ROU,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,22.6285984,24.89853705,27.1684757,29.43841435,31.708353,33.97829165,36.0547428,38.13119396,40.20764512,42.28409627,44.36054743,45.16281265,45.96507787,46.76734309,47.56960831,48.37187353,48.32940066,48.2869278,48.24445493,48.20198207,48.1595092,47.78983797,47.42016675,47.05049552,42.40207645,37.75365739,33.57715904,29.40066069,30.10854176,29.84898537,22.77017461,21.37328929,21.76026428,20.07550731,16.80981595,14.41717791,12.57668712,16.24351109,17.0363379,16.22463426,14.67437471,15.55450684,15.29495045,15.14393582,14.82302973,15.25483719,15.04011326,15.98159509,15.13921661,15.13921661,15.13921661,,
Russian Federation,RUS,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.309833024,2.04893321,1.788033395,1.752462673,1.716891952,1.68132123,1.645750508,1.610179786,1.760204082,1.535250464,1.525200989,1.515151515,1.505102041,1.607142857,1.485003092,1.474953618,1.464904143,1.454854669,1.616419295,1.43475572,1.484230056,1.414656772,1.64216141,1.448051948,1.50255102,1.493738404,1.503246753,1.503246753,1.503246753,,
Rwanda,RWA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.578947368,1.793252078,2.007556786,2.221861496,2.436166205,2.650470914,2.912279383,3.174087852,3.43589632,3.697704788,3.959513257,4.221321725,4.483130194,4.744938662,5.006747131,5.2685556,5.530364068,5.792172537,6.053981005,6.421052632,6.421052632,,
South Asia,SAS,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4795175,46.58193,46.72672008,46.73680998,46.37206006,45.58353429,46.21314411,,
Saudi Arabia,SAU,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.6666667,690.396875,708.54375,728.0239583,746.2125,765.359375,783.88125,801.5697917,819.7583333,832.6442708,847.7802083,858.1661458,870.1354167,894.8203125,943.3333333,936.1284722,928.9236111,921.71875,914.5138889,907.3090278,900.1041667,894.2395833,894.7083333,948.875,929.5833333,955.9583333,974.1666667,974.1666667,974.1666667,,
Sudan,SDN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.375,673.375,673.375,673.375,673.375,673.375,673.375,673.375,673.375,,
Senegal,SEN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.271317829,5.339877758,5.408437686,5.476997615,5.545557543,5.614117472,5.6826774,5.751237329,5.819722719,5.888357185,5.956917114,6.025477042,6.094036971,6.162596899,7.385465116,8.608333333,8.673877654,8.739421974,8.804966295,8.870510615,8.936054935,9.004750947,9.07082055,9.136890152,9.202959754,9.269029357,9.335098959,9.401168561,9.467238164,9.533307766,9.59149814,11.72790698,11.86666667,11.86666667,,
Singapore,SGP,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,31.66666667,43.00375,54.34083333,65.67791667,77.015,88.35208333,99.68916667,111.02625,122.3633333,133.7004167,145.0375,156.3745833,167.7116667,179.04875,190.3858333,200.5229167,211.86,223.1970833,234.5341667,245.87125,257.2083333,268.5454167,279.8825,291.2195833,302.5566667,313.89375,328.2361667,338.24525,352.521,366.79675,377.5169445,346.2891389,315.0613333,284.45575,252.1835,219.91125,187.639,160.0334167,132.4278333,108.5055833,84.58333333,84.96666667,83.21666667,81.38333333,82.16666667,83.11666667,,
Solomon Islands,SLB,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23125,0.200750962,0.170251923,0.139752885,0.109253846,0.078754808,0.083668269,0.088581731,0.093495192,0.098408654,0.103322115,0.108235577,0.113149038,0.1180625,0.120975,0.1238875,0.1268,0.1297125,0.132625,0.132625,0.132625,0.132625,0.132625,0.132625,0.132625,0.132625,0.132625,0.132625,0.132625,0.132625,0.132625,0.132625,0.132625,0.132625,,
El Salvador,SLV,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.66346769,5.180822137,5.698176583,6.21553103,6.732885477,7.250239923,7.76759437,8.284948816,8.802303263,9.752015355,10.70172745,11.65143954,12.6006398,13.55086372,12.30851639,11.06616905,9.82382171,8.581474372,7.339127035,6.096779697,4.85443236,3.612085022,2.369737684,2.416506718,2.406269994,2.486884197,2.468330134,2.489443378,2.489443378,,
San Marino,SMR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,16.67935898,19.85871795,23.03807692,26.2174359,29.39679487,32.57615385,35.75551282,38.9348718,42.11423077,45.29358974,48.47294872,51.65230769,54.83166667,54.87666667,54.92166667,54.96666667,54.96666667,54.96666667,54.96666667,54.96666667,54.96666667,54.96666667,54.96666667,54.96666667,54.96666667,54.96666667,54.96666667,54.96666667,54.96666667,54.96666667,54.96666667,54.96666667,54.96666667,,
Serbia,SRB,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.06458903,47.07743547,55.79873915,55.12073272,52.56334007,56.50053527,52.37302248,56.01284644,46.8062329,55.77494945,55.98905674,63.95860592,66.10562626,66.83240157,63.33412632,,
Sub-Saharan Africa (excluding high income),SSA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.167392689,3.239366828,3.280051543,3.283787139,3.338759024,3.35380806,3.362573471,,
South Sudan,SSD,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.530769231,2.530769231,2.530769231,2.530769231,2.530769231,2.530769231,2.530769231,2.530769231,2.530769231,,
Sub-Saharan Africa,SSF,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.167392689,3.239366828,3.280051543,3.283787139,3.338759024,3.35380806,3.362573471,,
Small states,SST,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.245006066,1.152979384,1.223570242,1.228680494,1.207071778,1.143559574,1.134917713,,
Sao Tome and Principe,STP,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.321100917,0.388711606,0.456322298,0.523932986,0.591543679,0.659154367,0.72676506,0.794375748,0.861986436,0.929597128,0.997207817,1.064818509,1.132429197,1.20003989,1.267650578,1.335261271,1.402871959,1.470482647,1.538093339,1.605704028,1.67331472,1.740925408,1.808536101,1.876146789,1.876146789,1.876146789,1.876146789,1.876146789,,
Suriname,SUR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.464646465,0.480963481,0.497280497,0.513597514,0.52991453,0.546231546,0.562548563,0.578865579,0.595182595,0.611499612,0.627816628,0.644133644,0.66045066,0.676767677,0.667659933,0.658552189,0.649444444,0.6403367,0.631228956,0.622121212,0.622121212,0.622121212,0.622121212,0.622121212,0.622121212,0.622121212,0.622121212,0.622121212,0.622121212,0.622121212,0.622121212,0.622121212,0.622121212,0.622121212,,
Slovak Republic,SVK,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.47619048,11.73809524,11,10.6984127,10.3968254,10.03042328,9.664021164,9.297619048,8.991666667,8.685714286,8.18968254,7.693650794,7.197619048,6.328571429,5.45952381,5.267460317,4.984920635,4.767460317,4.707142857,5.28015873,5.058730159,4.438888889,4.552380952,4.407142857,4.415079365,4.416666667,4.433333333,4.404761905,,
Slovenia,SVN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.816282807,4.859846456,4.903410106,4.946973755,4.978575254,5.010176754,5.570433851,5.049276915,4.957150509,4.554365292,4.970540975,6.189608998,5.250669523,4.804499197,4.752544189,4.988752009,5.147295126,5.056239957,5.372254954,,
Sweden,SWE,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,2.381871345,2.389122807,2.396374269,2.403625731,2.410877193,2.418128655,2.414736842,2.411345029,2.407953216,2.404561404,2.401169591,2.268304094,2.135438596,2.002573099,1.869707602,1.736842105,1.737280702,1.737719298,1.738157895,1.738596491,1.735672515,1.737134503,1.738596491,1.690253411,1.641910331,1.593567251,1.589473684,1.585380117,1.580896686,1.576413255,1.571929825,1.564912281,1.564912281,1.556140351,1.547368421,1.538596491,1.538304094,1.538011696,1.549512671,1.561013645,1.57251462,1.535789474,1.499064327,1.462339181,1.425614035,1.388888889,1.401520468,1.414152047,1.426783626,1.439415205,1.452046784,,
Eswatini,SWZ,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,24.88636364,25.6155303,26.34469697,27.07386364,27.8030303,28.53219697,29.26136364,29.9905303,30.71969697,31.44886364,32.1780303,32.90719697,33.63636364,34.3655303,35.09469697,35.82386364,36.5530303,37.28219697,38.01136364,38.7405303,39.46969697,39.66666667,39.86363636,40.06060606,40.25757576,40.45454545,40.45454545,40.45454545,40.45454545,40.45454545,40.45454545,40.45454545,40.45454545,40.45454545,40.45454545,40.45454545,40.45454545,40.45454545,40.45454545,40.45454545,40.45454545,,
Sint Maarten (Dutch part),SXM,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,46.8311834,54.17523525,61.51928709,68.86333894,76.20739079,83.55144264,90.89549449,98.23954633,105.5835982,112.92765,120.2717019,127.6157537,134.9598056,142.3038574,149.6479093,156.9919611,164.336013,171.6800648,179.0241167,188.5726304,189.1755468,195.7936063,202.2854739,209.155917,206.0852496,211.3292204,218.087493,229.3746495,202.5378575,197.8365115,198.323051,198.323051,198.323051,198.323051,197.692092,197.0611329,196.4301739,195.7992148,195.7992148,195.7992148,195.7992148,195.7992148,195.7992148,195.7992148,195.7992148,195.7992148,,
Turks and Caicos Islands,TCA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.206666667,1.513490598,1.82031453,2.127138461,2.433962393,2.740786325,3.047610257,3.354434188,3.661258119,3.968082051,4.274905983,4.581729915,4.888553846,5.195377778,5.468888889,5.7424,5.782933333,5.823466667,5.864,5.864,5.864,5.864,5.864,5.864,5.864,5.864,5.864,5.864,5.864,5.864,5.864,5.864,5.864,5.864,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.43793113,12.52455188,12.75471415,12.7165689,12.68258316,12.71663664,12.32822413,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.871196322,5.796559237,5.922202935,6.046049761,6.101910106,6.137773966,6.082806897,,
